isbn13	titulo	link_detalle	link_imagen	materia	autor	editorial	fecha_pub	id_coleccion	autor_principal	link_indice	link_resenya	precio	tipo_iva	paginas
9788499859569	El Silencio en la Actividad de la Administración Pública	http://www.tirant.com/detalle?articulo=9788499859569	http://www.tirant.com/portadas/9788499859569.jpg	0100000000|0102000000|0102110000|0100000000|0117000000|0117010000|	|Luciano Parejo Alfonso |Tomás Cano Campos |Antonio Descalzo González |Antonio Eduardo Embid Tello |Daniel Entrena Ruiz |Fernando Fonseca Ferrandis |Antonio Fortes Martín |Manuel Gámez Mejías |Diego Marín-Barnuevo Fabo |Jesús R. Mercader Uguina |Ángel Manu	Tirant lo Blanch	03/2011	44	Luciano Parejo Alfonso	http://www.tirant.com/indexes/9788499859569.txt	http://www.tirant.com/resenyas/9788499859569-resenya.txt	42.00	3	558
9788484562405	El abogado ante el informe oral en el proceso penal	http://www.tirant.com/detalle?articulo=9788484562405	http://www.tirant.com/portadas/9788484562405.jpg	0100000000|0105000000|0105060000|	|José Llorca Ortega	Tirant lo Blanch	09/2005	2584	José Llorca Ortega	http://www.tirant.com/indexes/9788484562405.txt	http://www.tirant.com/resenyas/9788484562405-resenya.txt	13.00	3	342
9788498764413	Disolución y Liquidación de Sociedades Mercantiles	http://www.tirant.com/detalle?articulo=9788498764413	http://www.tirant.com/portadas/9788498764413.jpg	0100000000|0101000000|0101170000|0100000000|0117000000|0117010000|	|Ángel Rojo |Emilio Miguel Beltrán Sánchez |Ana Belén Campuzano Laguillo |Juan Bataller Grau |Luis Fernández del Pozo |José A. García-Cruces González |Rafael Lara González |José Machado Plazas |Jesús R. Mercader Uguina |Jorge Miquel Rodríguez |Javier M. Te	Tirant lo Blanch	02/2009	44	Ángel Rojo	http://www.tirant.com/indexes/9788498764413.txt	http://www.tirant.com/resenyas/9788498764413-resenya.txt	50.00	3	607
9788484563495	Manual de Técnica Policial	http://www.tirant.com/detalle?articulo=9788484563495	http://www.tirant.com/portadas/9788484563495.jpg	0100000000|0112000000|0112020000|	|Francisco Antón Barberá |Juan Vicente de Luis Turégano	Tirant lo Blanch	09/2005	60	Francisco Antón Barberá	http://www.tirant.com/indexes/9788484563495.txt	http://www.tirant.com/resenyas/9788484563495-resenya.txt	10.00	3	292
9788484563983	Las ensoñaciones del jurista solitario	http://www.tirant.com/detalle?articulo=9788484563983	http://www.tirant.com/portadas/9788484563983.jpg	0100000000|0111000000|0111030000|	|Ángel López y López	Tirant lo Blanch	09/2005	2584	Ángel López y López	http://www.tirant.com/indexes/9788484563983.txt	http://www.tirant.com/resenyas/9788484563983-resenya.txt	10.00	3	258
9788484563471	Derechos y Libertades Ante las Nuevas Amenazas a la Seguridad Global	http://www.tirant.com/detalle?articulo=9788484563471	http://www.tirant.com/portadas/9788484563471.jpg	0100000000|0107000000|0107020000|	|Consuelo Ramón Chornet |Romualdo Bermejo García |F. Bordas Martínez |Cesáreo Gutiérrez Espada |Alberto A. Herrero de la Fuente |Gonzalo Jar Couselo |E. Orihuela Calatayud |Luis Pérez-Prat Durbán |Antonio Remiro Brotóns	Tirant lo Blanch	09/2005	2536	Consuelo Ramón Chornet	http://www.tirant.com/indexes/9788484563471.txt	http://www.tirant.com/resenyas/9788484563471-resenya.txt	10.00	3	276
9788484563280	JFK	http://www.tirant.com/detalle?articulo=9788484563280	http://www.tirant.com/portadas/9788484563280.jpg	0100000000|0115000000|	|Manuel Alcaraz Ramos	Tirant lo Blanch	09/2005	2324	Manuel Alcaraz Ramos	http://www.tirant.com/indexes/9788484563280.txt	http://www.tirant.com/resenyas/9788484563280-resenya.txt	5.00	3	156
9788484564126	Parlamentos nacionales y Union Europea	http://www.tirant.com/detalle?articulo=9788484564126	http://www.tirant.com/portadas/9788484564126.jpg	0100000000|0107000000|0107070000|0100000000|0109000000|0109030000|	|Claudia Storini	Tirant lo Blanch	09/2005	1929	Claudia Storini	http://www.tirant.com/indexes/9788484564126.txt	http://www.tirant.com/resenyas/9788484564126-resenya.txt	9.00	3	171
9788484563921	Garantismo procesal contra actuación judicial de oficio	http://www.tirant.com/detalle?articulo=9788484563921	http://www.tirant.com/portadas/9788484563921.jpg	0100000000|0105000000|0105010000|	|Juan Montero Aroca	Tirant lo Blanch	09/2005	40	Juan Montero Aroca	http://www.tirant.com/indexes/9788484563921.txt	http://www.tirant.com/resenyas/9788484563921-resenya.txt	13.00	3	309
9788484563389	Intervención divina	http://www.tirant.com/detalle?articulo=9788484563389	http://www.tirant.com/portadas/9788484563389.jpg	0100000000|0115000000|	|Rafael Escudero Alday	Tirant lo Blanch	09/2005	2324	Rafael Escudero Alday	http://www.tirant.com/indexes/9788484563389.txt	http://www.tirant.com/resenyas/9788484563389-resenya.txt	5.00	3	98
9788498762723	Sucesiones y herencias	http://www.tirant.com/detalle?articulo=9788498762723	http://www.tirant.com/portadas/9788498762723.jpg	0100000000|0101000000|0101120000|	|Elena Lacalle Serer |Fernando Sanmartín Escriche |Carlos Aparicio Urtasun	Tirant lo Blanch	09/2008	2684	Elena Lacalle Serer	http://www.tirant.com/indexes/9788498762723.txt	http://www.tirant.com/resenyas/9788498762723-resenya.txt	49.00	3	845
9788490041338	BOE , cine y franquismo	http://www.tirant.com/detalle?articulo=9788490041338	http://www.tirant.com/portadas/9788490041338.jpg	0100000000|0115000000|0100000000|0117000000|0117010000|	|Raúl C. Cancio Fernández	Tirant lo Blanch	05/2011	2324	Raúl C. Cancio Fernández	http://www.tirant.com/indexes/9788490041338.txt	http://www.tirant.com/resenyas/9788490041338-resenya.txt	12.00	3	145
9788490041284	Los regímenes internacionales de protección del medio ambiente	http://www.tirant.com/detalle?articulo=9788490041284	http://www.tirant.com/portadas/9788490041284.jpg	0100000000|0109000000|0109010000|0100000000|0117000000|0117010000|	|Susana Borrás Pentinat	Tirant lo Blanch	05/2011	39	Susana Borrás Pentinat	http://www.tirant.com/indexes/9788490041284.txt	http://www.tirant.com/resenyas/9788490041284-resenya.txt	14.00	3	204
9788490040799	Estudios sobre planeamiento territorial y urbanístico	http://www.tirant.com/detalle?articulo=9788490040799	http://www.tirant.com/portadas/9788490040799.jpg	0100000000|0102000000|0102070000|0102070100|0100000000|0117000000|0117010000|	|Juan José Santana Rodríguez |Faustino García Márquez |Ángel Lobo Rodrigo |José Ricart Esteban |José Suay Rincón |Francisco L. Hernández González |Eduardo A. Risueño Díaz |Andrés González Sanfiel	Tirant lo Blanch	05/2011	2906	Juan José Santana Rodríguez	http://www.tirant.com/indexes/9788490040799.txt	http://www.tirant.com/resenyas/9788490040799-resenya.txt	20.00	3	342
9788490043240	Prevención de riesgos laborales	http://www.tirant.com/detalle?articulo=9788490043240	http://www.tirant.com/portadas/9788490043240.jpg	0100000000|0104000000|0104120000|0200000000|0202000000|0202060000|	|Carlos l. Alfonso Mellado |Mª Carmen Salcedo Beltrán |José Ignacio Rosat Aced |Juan José Agún González |Manuel Carlos Barba Morán |Federico Estardid Colom |Gemma Fabregat Monfort |Guillermo García González |Juan Antonio García-Juesas |Pedro R. Gil-Monte |	Tirant lo Blanch	09/2011	2684	Carlos l. Alfonso Mellado	http://www.tirant.com/indexes/9788490043240.txt	http://www.tirant.com/resenyas/9788490043240-resenya.txt	78.00	3	1757
9788498763539	Régimen Jurídico de la marina mercante	http://www.tirant.com/detalle?articulo=9788498763539	http://www.tirant.com/portadas/9788498763539.jpg	0100000000|0102000000|0102110000|0100000000|0117000000|0117010000|	|María Zambonino Pulito	Tirant lo Blanch	12/2008	39	María Zambonino Pulito	http://www.tirant.com/indexes/9788498763539.txt	http://www.tirant.com/resenyas/9788498763539-resenya.txt	18.00	3	294
9788490044254	Leyes de régimen jurídico de las AAPP y del procedimiento administrativo común y de la Jurisdicción Contencioso-Administrativa	http://www.tirant.com/detalle?articulo=9788490044254	http://www.tirant.com/portadas/9788490044254.jpg	0100000000|0102000000|0102030000|0100000000|0117000000|0117010000|	|Luciano Parejo Alfonso |Antonio Descalzo González	Tirant lo Blanch	10/2011	37	Luciano Parejo Alfonso	http://www.tirant.com/indexes/9788490044254.txt	http://www.tirant.com/resenyas/9788490044254-resenya.txt	5.00	3	309
9788484563709	Crónica Penal (Del Prestige y de otros relatos jurídico-penales)	http://www.tirant.com/detalle?articulo=9788484563709	http://www.tirant.com/portadas/9788484563709.jpg	0100000000|0103000000|0103010000|	|Carlos Martínez Buján Pérez	Tirant lo Blanch	10/2005	2584	Carlos Martínez Buján Pérez	http://www.tirant.com/indexes/9788484563709.txt	http://www.tirant.com/resenyas/9788484563709-resenya.txt	10.00	3	276
9788498766721	La mediación penal para adultos	http://www.tirant.com/detalle?articulo=9788498766721	http://www.tirant.com/portadas/9788498766721.jpg	0100000000|0103000000|0103050000|0103050300|0100000000|0117000000|0117010000|	|Silvia Barona Vilar |Ana Beltrán Montoliu |Kédyma Cristiane Almeida Silva |Alejandra Díaz Gude |Laura Ervo |José Francisco Etxeberria Guridi |María Isabel González Cano |André Lamas Leite |Ana Montesinos García	Tirant lo Blanch	11/2009	44	Silvia Barona Vilar	http://www.tirant.com/indexes/9788498766721.txt	http://www.tirant.com/resenyas/9788498766721-resenya.txt	30.00	3	459
9788498765168	Cuestiones esenciales sobre las relaciones contractuales en el sector de la automoción	http://www.tirant.com/detalle?articulo=9788498765168	http://www.tirant.com/portadas/9788498765168.jpg	0100000000|0101000000|0101140000|0100000000|0117000000|0117010000|	|Javier Avilés García	Tirant lo Blanch	11/2009	44	Javier Avilés García	http://www.tirant.com/indexes/9788498765168.txt	http://www.tirant.com/resenyas/9788498765168-resenya.txt	30.00	3	430
9788498769814	El Impuesto Sobre la Renta de las Personas Físicas de 2010	http://www.tirant.com/detalle?articulo=9788498769814	http://www.tirant.com/portadas/9788498769814.jpg	0100000000|0106000000|0106010000|	|Fernando Cervera Torrejón |Francisco Magraner Moreno	Tirant lo Blanch	11/2010	2654	Fernando Cervera Torrejón	http://www.tirant.com/indexes/9788498769814.txt	http://www.tirant.com/resenyas/9788498769814-resenya.txt	15.00	3	229
9788498769869	Protocolos sobre desempleo	http://www.tirant.com/detalle?articulo=9788498769869	http://www.tirant.com/portadas/9788498769869.jpg	0100000000|0104000000|0104100000|	|José Francisco Blasco Lahoz	Tirant lo Blanch	11/2010	2682	José Francisco Blasco Lahoz	http://www.tirant.com/indexes/9788498769869.txt	http://www.tirant.com/resenyas/9788498769869-resenya.txt	11.00	3	199
9788498760552	Protocolos sobre propiedad horizontal	http://www.tirant.com/detalle?articulo=9788498760552	http://www.tirant.com/portadas/9788498760552.jpg	0100000000|0101000000|0101080000|0101080300|0100000000|0117000000|0117010000|	|José Ignacio Rosat Aced	Tirant lo Blanch	02/2008	2682	José Ignacio Rosat Aced	http://www.tirant.com/indexes/9788498760552.txt	http://www.tirant.com/resenyas/9788498760552-resenya.txt	11.00	3	190
9788490043646	La reforma de la jubilación	http://www.tirant.com/detalle?articulo=9788490043646	http://www.tirant.com/portadas/9788490043646.jpg	0100000000|0104000000|0104100000|0100000000|0117000000|0117010000|	|Juan López Gandía |Daniel Toscani Giménez	Tirant lo Blanch	09/2011	41	Juan López Gandía	http://www.tirant.com/indexes/9788490043646.txt	http://www.tirant.com/resenyas/9788490043646-resenya.txt	12.00	3	155
9788490040157	Legislación básica de Seguridad Social 8ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490040157	http://www.tirant.com/portadas/9788490040157.jpg	0100000000|0104000000|0104030000|0100000000|0117000000|0117010000|	|Montserrat Agís Dasilva |José Francisco Blasco Lahoz	Tirant lo Blanch	03/2011	37	Montserrat Agís Dasilva	http://www.tirant.com/indexes/9788490040157.txt	http://www.tirant.com/resenyas/9788490040157-resenya.txt	18.00	3	971
9788484565123	Ordenamiento territorial en Brasil y España	http://www.tirant.com/detalle?articulo=9788484565123	http://www.tirant.com/portadas/9788484565123.jpg	0100000000|0107000000|0107070000|	|Antonio G. Morera Maués |Itzíar Gómez Fernández	Tirant lo Blanch	11/2005	1929	Antonio G. Morera Maués	http://www.tirant.com/indexes/9788484565123.txt	http://www.tirant.com/resenyas/9788484565123-resenya.txt	13.00	3	313
9788484563440	El nuevo proceso concursal	http://www.tirant.com/detalle?articulo=9788484563440	http://www.tirant.com/portadas/9788484563440.jpg	0100000000|0101000000|0101280000|0100000000|0117000000|0117010000|	|Alberto Montón Redondo |Mar Montón García	Tirant lo Blanch	01/2006	62	Alberto Montón Redondo	http://www.tirant.com/indexes/9788484563440.txt	http://www.tirant.com/resenyas/9788484563440-resenya.txt	15.00	3	228
9788484563433	El horizonte del finalismo y el derecho penal del enemigo	http://www.tirant.com/detalle?articulo=9788484563433	http://www.tirant.com/portadas/9788484563433.jpg	0100000000|0103000000|0103050000|0103050100|	|Luis Gracia Martín	Tirant lo Blanch	12/2005	40	Luis Gracia Martín	http://www.tirant.com/indexes/9788484563433.txt	http://www.tirant.com/resenyas/9788484563433-resenya.txt	13.00	3	254
9788498765311	Banca y mercados financieros	http://www.tirant.com/detalle?articulo=9788498765311	http://www.tirant.com/portadas/9788498765311.jpg	0200000000|0201000000|0201030000|0201030200|0200000000|0202000000|0202040000|0202040100|	|José Antonio Martínez Álvarez |José Luis Calvo González	Tirant lo Blanch	11/2009	2683	José Antonio Martínez Álvarez	http://www.tirant.com/indexes/9788498765311.txt	http://www.tirant.com/resenyas/9788498765311-resenya.txt	18.00	3	446
9788484565383	La nueva legislación urbanística valenciana Doctrina y Texto Legal	http://www.tirant.com/detalle?articulo=9788484565383	http://www.tirant.com/portadas/9788484565383.jpg	0100000000|0102000000|0102070000|0102070100|	|Santiago González Varas Ibáñez |Inmaculada de la Fuente Cabero	Tirant lo Blanch	01/2006	2610		http://www.tirant.com/indexes/9788484565383.txt	http://www.tirant.com/resenyas/9788484565383-resenya.txt	20.00	3	469
9788484565376	Las actividades calificadas	http://www.tirant.com/detalle?articulo=9788484565376	http://www.tirant.com/portadas/9788484565376.jpg	0100000000|0102000000|0102070000|0102070100|	|Edilberto Narbón Laínez	Tirant lo Blanch	01/2006	2610	Edilberto Narbón Laínez	http://www.tirant.com/indexes/9788484565376.txt	http://www.tirant.com/resenyas/9788484565376-resenya.txt	8.00	3	107
9788484564690	La protección jurídica de las invenciones menores en la Unión Europea : Especial referencia al modelo de utilidad	http://www.tirant.com/detalle?articulo=9788484564690	http://www.tirant.com/portadas/9788484564690.jpg	0100000000|0101000000|0101260000|	|Inmaculada González	Tirant lo Blanch	01/2006	2580	Inmaculada González	http://www.tirant.com/indexes/9788484564690.txt	http://www.tirant.com/resenyas/9788484564690-resenya.txt	20.00	3	525
9788498768336	Formularios Procesales Civiles 3ª Edición+CdRom	http://www.tirant.com/detalle?articulo=9788498768336	http://www.tirant.com/portadas/9788498768336.jpg	0100000000|0105000000|0105020000|0100000000|0117000000|0117010000|	|José Antonio Mora Alarcón	Tirant lo Blanch	06/2010	59	José Antonio Mora Alarcón	http://www.tirant.com/indexes/9788498768336.txt	http://www.tirant.com/resenyas/9788498768336-resenya.txt	50.50	3	1748
9788484564102	La España Constitucional	http://www.tirant.com/detalle?articulo=9788484564102	http://www.tirant.com/portadas/9788484564102.jpg	0100000000|0107000000|0107010000|	|Pedro José González Trevijano Sánchez	Tirant lo Blanch	02/2006	40	Pedro José González Trevijano Sánchez	http://www.tirant.com/indexes/9788484564102.txt	http://www.tirant.com/resenyas/9788484564102-resenya.txt	13.00	3	350
9788498763621	Las entidades de la actividad física y del deporte : estado actual y perfiles	http://www.tirant.com/detalle?articulo=9788498763621	http://www.tirant.com/portadas/9788498763621.jpg	0100000000|0102000000|0102160000|0100000000|0104000000|0104050000|0100000000|0117000000|0117010000|	|Gustavo Martínez Serrano |Carlos Pablos Abella |Antonio Campos Izquierdo |Juan Antonio Mestre Sancho	Tirant lo Blanch	12/2008	39	Gustavo Martínez Serrano	http://www.tirant.com/indexes/9788498763621.txt	http://www.tirant.com/resenyas/9788498763621-resenya.txt	17.00	3	299
9788484565420	Sociología del conocimiento y de la cultura	http://www.tirant.com/detalle?articulo=9788484565420	http://www.tirant.com/portadas/9788484565420.jpg	0200000000|0205000000|0205010000|	|Xavier Costa	Tirant lo Blanch	02/2006	49	Xavier Costa	http://www.tirant.com/indexes/9788484565420.txt	http://www.tirant.com/resenyas/9788484565420-resenya.txt	15.00	3	477
9788484565406	Jurisdicción Constitucional y Judicial en el Recurso de Amparo	http://www.tirant.com/detalle?articulo=9788484565406	http://www.tirant.com/portadas/9788484565406.jpg	0100000000|0107000000|0107050000|	|Carles Viver i Pi-Sunyer |Francisco Caamaño Domínguez |Marc Carrillo |Ángel J. Gómez Montoro |Juan A. Lascuraín Sánchez |Héctor López Bofill |Luis Javier Mieres Mieres |Francisco Velasco Caballero	Tirant lo Blanch	02/2006	40	Carles Viver i Pi-Sunyer	http://www.tirant.com/indexes/9788484565406.txt	http://www.tirant.com/resenyas/9788484565406-resenya.txt	23.00	3	516
